55;2016-02-29 00:00:54;55;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:54;
56;2016-02-29 00:00:55;56;;IN;26;Initial data;NMT;Initial data;2016-02-29 00:00:55;
57;2016-02-29 00:00:56;57;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:56;
58;2016-02-29 00:00:57;58;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:57;
59;2016-02-29 00:00:58;59;;IN;4;Initial data;NMT;Initial data;2016-02-29 00:00:58;
60;2016-02-29 00:00:59;60;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:59;
61;2016-02-29 00:00:60;61;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:60;
62;2016-02-29 00:00:61;62;;IN;10;Initial data;NMT;Initial data;2016-02-29 00:00:61;
63;2016-02-29 00:00:62;63;;IN;8;Initial data;NMT;Initial data;2016-02-29 00:00:62;
64;2016-02-29 00:00:63;64;;IN;9;Initial data;NMT;Initial data;2016-02-29 00:00:63;
65;2016-02-29 00:00:64;65;;IN;20;Initial data;NMT;Initial data;2016-02-29 00:00:64;
66;2016-02-29 00:00:65;66;;IN;18;Initial data;NMT;Initial data;2016-02-29 00:00:65;
67;2016-02-29 00:00:66;67;;IN;12;Initial data;NMT;Initial data;2016-02-29 00:00:66;
68;2016-02-29 00:00:67;68;;IN;25;Initial data;NMT;Initial data;2016-02-29 00:00:67;
69;2016-02-29 00:00:68;69;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:68;
70;2016-02-29 00:00:69;70;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:69;
71;2016-02-29 00:00:70;71;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:70;
72;2016-02-29 00:00:71;72;;IN;21;Initial data;NMT;Initial data;2016-02-29 00:00:71;
73;2016-02-29 00:00:72;73;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:72;
74;2016-02-29 00:00:73;74;;IN;38;Initial data;NMT;Initial data;2016-02-29 00:00:73;
75;2016-02-29 00:00:74;75;;IN;8;Initial data;NMT;Initial data;2016-02-29 00:00:74;
76;2016-02-29 00:00:75;76;;IN;9;Initial data;NMT;Initial data;2016-02-29 00:00:75;
77;2016-02-29 00:00:76;77;;IN;100;Initial data;NMT;Initial data;2016-02-29 00:00:76;
78;2016-02-29 00:00:77;78;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:77;
79;2016-02-29 00:00:78;79;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:78;
80;2016-02-29 00:00:79;80;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:79;
81;2016-02-29 00:00:80;81;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:80;
82;2016-02-29 00:00:81;82;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:81;
83;2016-02-29 00:00:82;83;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:82;
84;2016-02-29 00:00:83;84;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:83;
85;2016-02-29 00:00:84;85;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:84;
86;2016-02-29 00:00:85;86;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:85;
87;2016-02-29 00:00:86;87;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:86;
88;2016-02-29 00:00:87;88;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:87;
89;2016-02-29 00:00:88;89;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:88;
90;2016-02-29 00:00:89;90;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:89;
91;2016-02-29 00:00:90;91;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:90;
92;2016-02-29 00:00:91;92;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:91;
93;2016-02-29 00:00:92;93;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:92;
94;2016-02-29 00:00:93;94;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:93;
95;2016-02-29 00:00:94;95;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:94;
96;2016-02-29 00:00:95;96;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:95;
97;2016-02-29 00:00:96;97;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:96;
98;2016-02-29 00:00:97;98;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:97;
99;2016-02-29 00:00:98;99;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:98;
100;2016-02-29 00:00:99;100;;IN;7;Initial data;NMT;Initial data;2016-02-29 00:00:99;
101;2016-02-29 00:00:100;101;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:100;
102;2016-02-29 00:00:101;102;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:101;
103;2016-02-29 00:00:102;103;;IN;16;Initial data;NMT;Initial data;2016-02-29 00:00:102;
104;2016-02-29 00:00:103;104;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:103;
105;2016-02-29 00:00:104;105;;IN;15;Initial data;NMT;Initial data;2016-02-29 00:00:104;
106;2016-02-29 00:00:105;106;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:105;
107;2016-02-29 00:00:106;107;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:106;
108;2016-02-29 00:00:107;108;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:107;
109;2016-02-29 00:00:108;109;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:108;
110;2016-02-29 00:00:109;110;;IN;5;Initial data;NMT;Initial data;2016-02-29 00:00:109;
111;2016-02-29 00:00:110;111;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:110;
112;2016-02-29 00:00:111;112;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:111;
113;2016-02-29 00:00:112;113;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:112;
114;2016-02-29 00:00:113;114;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:113;
115;2016-02-29 00:00:114;115;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:114;
116;2016-02-29 00:00:115;116;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:115;
117;2016-02-29 00:00:116;117;;IN;10;Initial data;NMT;Initial data;2016-02-29 00:00:116;
118;2016-02-29 00:00:117;118;;IN;1;Initial data;NMT;Initial data;2016-02-29 00:00:117;
119;2016-02-29 00:00:118;119;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:118;
120;2016-02-29 00:00:119;120;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:119;
121;2016-02-29 00:00:120;121;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:120;
122;2016-02-29 00:00:121;122;;IN;0;Initial data;NMT;Initial data;2016-02-29 00:00:121;
123;2016-02-29 00:00:122;123;;IN;6;Initial data;NMT;Initial data;2016-02-29 00:00:122;
124;2016-02-29 00:00:123;124;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:123;
125;2016-02-29 00:00:124;125;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:124;
126;2016-02-29 00:00:125;126;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:125;
127;2016-02-29 00:00:126;127;;IN;3;Initial data;NMT;Initial data;2016-02-29 00:00:126;
128;2016-02-29 00:00:127;128;;IN;2;Initial data;NMT;Initial data;2016-02-29 00:00:127;
